survey_year,survey_month_x,conglomerate_id,dwelling_id,household_id,person_id,geographic_code,geographic_domain_x,geographic_stratum,relationship_household_head,relationship_nucleus_head,sex,age_years,marital_status,glass_of_milk_program,community_kitchen,preschool_breakfast,preschool_lunch,wawa_wasi_cuna_mas_food,no_food_assistance,municipal_food_basket,wawa_wasi_cuna_mas_daycare,wawa_wasi_family_support,family_violence_support_center,juntos_program,pension_65_program,literacy_program,youth_job_training,trabaja_peru_program,beca_18_scholarship,no_social_program,fise_gas_subsidy,cts_withdrawal,afp_withdrawal,educational_materials_program,yanapay_program,orphan_economic_assistance,contigo_social_program,chapter_300_informant_id,person_number,native_language,last_approved_level,last_approved_year,last_approved_grade,last_approved_institution_type,higher_education_career_code,higher_education_institution_code,higher_education_institution_department,can_read_write_spontaneous,can_read_write_card_test,bribery_last_12m,conflict_alimony,conflict_child_custody,conflict_visitation_rights,conflict_eviction,conflict_compensation,conflict_property_division,conflict_domestic_violence,conflict_theft_robbery,conflict_sexual_assault,conflict_other_1,conflict_other_2,shock_job_loss,shock_business_failure,shock_illness_accident,shock_household_head_abandonment,shock_crime_theft,shock_natural_disaster,shock_none,key_table,survey_month_y,geo_code,geographic_domain_y,respondent_id_ch700a,nonfood_aid_recipient_id,social_program_month,benefit_month_start,benefit_year_start,benefit_month_end,benefit_year_end,current_beneficiary,questionnaire_source,quarterly_weight_cpv2007,survey_month_700B1,person_order,respondent_id,geo_code_700B1,geographic_domain_700B1,trust_jne,questionnaire_source_b,survey_month_100,geo_code_100,geographic_domain_100,other_regular_dwelling,facade_plastered,facade_painted,street_public_lighting,dwelling_tenure,loan_buy_dwelling,loan_buy_land,loan_improve_dwelling,loan_build_dwelling,main_water_source,water_is_potable,chlorine_residual_level_recoded,chlorine_residual_level_kit,water_access_daily,water_sample_collector,water_sample_point,toilet_connection_type,lighting_electricity,electricity_service_type,main_cooking_fuel,has_cellphone,has_internet,last_expense_water,last_expense_electricity,last_expense_cellphone,last_expense_internet,water_paid_hh,electricity_paid_hh,cellphone_paid_hh,internet_paid_hh,water_donated_other_hh,electricity_donated_other_hh,cellphone_donated_other_hh,internet_donated_other_hh,total_monthly_expense_paid,total_monthly_expense_donated,total_monthly_expense_self_supply,water_source_recoded,respondent_id_ch200,respondent_id_expenditures,exp_period_start_day,exp_period_start_month,exp_period_start_year,exp_period_end_day,exp_period_end_month,exp_period_end_year,sold_real_estate,sold_household_equipment,respondent_id_ch700_100,respondent_id_ch700a_100,respondent_id_ch800,respondent_id_water_quality,questionnaire_source_100,d_water_paid_hh,d_water_donated_other_hh,d_electricity_paid_hh,d_electricity_donated_other_hh,d_cellphone_paid_hh,d_cellphone_donated_other_hh,d_internet_paid_hh,d_internet_donated_other_hh,i_water_paid_hh,i_electricity_paid_hh,i_cellphone_paid_hh,i_internet_paid_hh,i_water_donated_other_hh,i_electricity_donated_other_hh,i_cellphone_donated_other_hh,i_internet_donated_other_hh,quarterly_weight_cpv2007_100,toilet_type_recoded,nbi1_inadequate_housing,nbi2_overcrowding,nbi3_no_sanitation,nbi4_children_out_school,nbi5_high_economic_dependency
2025,6,17924,53,11,1,150115,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Hombre,37,Conviviente,Vaso de leche,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Bono Yanapay,Pase,Pase,2.0,1.0,Castellano,Secundaria incompleta,2.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,61501151792453,6.0,150115.0,lima metropolitana,2.0,2.0,bono yanapay,6.0,2022.0,6.0,2022.0,0.0,cuestionario en tablet,5903.573216217201,6.0,1.0,1.0,150115.0,lima metropolitana,nada,cuestionario en tablet,6.0,150115.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,alquilada,no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas (balon glp),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,60,120,30,40,0,0,0,0,298,0,0,"red publica, dentro de la vivienda",1,2,17,5,2025,31,5,2025,no,no,2,2,2,1,cuestionario en tablet,35,0,71,0,21,0,28,0,35,71,21,28,0,0,0,0,5213.65350253132,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17924,53,11,2,150115,Lima Metropolitana,De 500 000 a mas habitantes,Esposo(a)/compañero(a),Esposa(o),Mujer,33,Conviviente,Vaso de leche,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Bono Yanapay,Pase,Pase,2.0,2.0,Castellano,Secundaria incompleta,2.0,,Estatal,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Ninguno,61501151792453,6.0,150115.0,lima metropolitana,2.0,2.0,bono yanapay,6.0,2022.0,6.0,2022.0,0.0,cuestionario en tablet,5903.573216217201,6.0,1.0,1.0,150115.0,lima metropolitana,nada,cuestionario en tablet,6.0,150115.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,alquilada,no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas (balon glp),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,60,120,30,40,0,0,0,0,298,0,0,"red publica, dentro de la vivienda",1,2,17,5,2025,31,5,2025,no,no,2,2,2,1,cuestionario en tablet,35,0,71,0,21,0,28,0,35,71,21,28,0,0,0,0,5213.65350253132,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17924,53,11,3,150115,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,16,Soltero(a),Vaso de leche,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Bono Yanapay,Pase,Pase,2.0,3.0,Castellano,Secundaria incompleta,4.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,61501151792453,6.0,150115.0,lima metropolitana,2.0,2.0,bono yanapay,6.0,2022.0,6.0,2022.0,0.0,cuestionario en tablet,5903.573216217201,6.0,1.0,1.0,150115.0,lima metropolitana,nada,cuestionario en tablet,6.0,150115.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,alquilada,no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas (balon glp),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,60,120,30,40,0,0,0,0,298,0,0,"red publica, dentro de la vivienda",1,2,17,5,2025,31,5,2025,no,no,2,2,2,1,cuestionario en tablet,35,0,71,0,21,0,28,0,35,71,21,28,0,0,0,0,5213.65350253132,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17924,53,11,4,150115,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,8, ,Vaso de leche,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Bono Yanapay,Pase,Pase,2.0,4.0,Castellano,Primaria incompleta,0.0,2.0,Estatal,,,,Si,,,,,,,,,,,,,,,,,,,,,61501151792453,6.0,150115.0,lima metropolitana,2.0,2.0,bono yanapay,6.0,2022.0,6.0,2022.0,0.0,cuestionario en tablet,5903.573216217201,6.0,1.0,1.0,150115.0,lima metropolitana,nada,cuestionario en tablet,6.0,150115.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,alquilada,no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas (balon glp),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,60,120,30,40,0,0,0,0,298,0,0,"red publica, dentro de la vivienda",1,2,17,5,2025,31,5,2025,no,no,2,2,2,1,cuestionario en tablet,35,0,71,0,21,0,28,0,35,71,21,28,0,0,0,0,5213.65350253132,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17924,109,11,1,150115,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,54,Viudo(a),Vaso de leche,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,1.0,1.0,Quechua,Sin nivel,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Ninguno,615011517924109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17924,109,11,2,150115,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Mujer,23,Soltero(a),Vaso de leche,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,2.0,2.0,Castellano,Superior no universitaria Incompleta,1.0,,No estatal,Enfermeria Tecnica,Instituto de Educacion Superior Tecnologica (IEST) Daniel Alcides Carrion - Lima,15.0,,,,,,,,,,,,,,,,,,,,,,615011517924109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17924,109,11,3,150115,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Jefe/jefa de hogar,Mujer,31,Separado(a),Vaso de leche,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,3.0,3.0,Quechua,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,615011517924109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17924,109,11,4,150115,Lima Metropolitana,De 500 000 a mas habitantes,Nieto(a),Hijo(a),Hombre,10, ,Vaso de leche,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,3.0,4.0,Castellano,Primaria incompleta,0.0,4.0,No estatal,,,,Si,,,,,,,,,,,,,,,,,,,,,615011517924109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17925,5,11,1,150143,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,69,Separado(a),Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,1.0,1.0,Quechua,Superior no universitaria Incompleta,2.0,,Estatal,Educacion Secundaria Tecnica,Instituto de Educacion Superior Tecnologica (IEST) San Luis,2.0,,,No,No,No,No,No,No,No,No,No,No,No,No,Perdida de empleo de algun miembro del hogar,Pase,Pase,Pase,Pase,Pase,Pase,6150143179255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17925,5,11,2,150143,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,36,Soltero(a),Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,0.0,2.0,99,99,99.0,9.0,9,,,,9,,,,,,,,,,,,,,,,,,,,,6150143179255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17925,5,11,3,150143,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,35,Soltero(a),Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,3.0,3.0,Castellano,Superior no universitaria Incompleta,2.0,,Estatal,Mecanica Automotriz,Instituto de Educacion Superior Tecnologica (IEST) Escuela Superior Privada De Tecnologia Senati,15.0,,,,,,,,,,,,,,,,,,,,,,6150143179255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17925,5,11,4,150143,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Mujer,33,Soltero(a),Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,3.0,4.0,Castellano,Superior universitaria completa,5.0,,No estatal,Administracion,Universidad Cientifica del Sur,15.0,,,,,,,,,,,,,,,,,,,,,,6150143179255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17925,21,11,1,150143,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Hombre,64,Viudo(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,1.0,1.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Ninguno,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,21,11,2,150143,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Esposa(o),Mujer,27,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,1.0,2.0,Castellano,Superior universitaria completa,5.0,,No estatal,Educacion (incluye la carrera de Ciencias de la Educacion),Universidad Femenina del Sagrado Corazon,15.0,,,,,,,,,,,,,,,,,,,,,,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,21,11,3,150143,Lima Metropolitana,De 500 000 a mas habitantes,Yerno/Nuera,Jefe/jefa de hogar,Hombre,44,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,3.0,3.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,21,11,4,150143,Lima Metropolitana,De 500 000 a mas habitantes,Nieto(a),Hijo(a),Hombre,8, ,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,3.0,4.0,Castellano,Primaria incompleta,0.0,2.0,No estatal,,,,Si,,,,,,,,,,,,,,,,,,,,,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,21,11,5,150143,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Jefe/jefa de hogar,Hombre,25,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,1.0,5.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,21,11,6,150143,Lima Metropolitana,De 500 000 a mas habitantes,Yerno/Nuera,Esposa(o),Mujer,29,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,6.0,6.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,21,11,7,150143,Lima Metropolitana,De 500 000 a mas habitantes,Nieto(a),Hijo(a),Hombre,1, ,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61501431792521,6.0,150143.0,lima metropolitana,1.0,2.0,retiro afp,8.0,2024.0,8.0,2024.0,0.0,cuestionario en tablet,6917.704218747239,6.0,3.0,3.0,150143.0,lima metropolitana,nada,cuestionario en tablet,6.0,150143.0,lima metropolitana,no,total,totalmente,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),0.600000023841858,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,90,100,170,0,0,0,0,0,560,0,0,"red publica, dentro de la vivienda",1,1,28,5,2025,11,6,2025,no,no,1,1,1,1,cuestionario en tablet,53,0,59,0,119,0,0,0,53,59,119,0,0,0,0,0,6109.26832083186,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,6,17925,47,11,1,150143,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,61,Viudo(a),Pase,Pase,Desayunos Escolares en Instituciones Educactivas de Inicial,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,1.0,1.0,Castellano,Primaria incompleta,2.0,,Estatal,,,,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Ninguno,61501431792547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,17925,47,11,2,150143,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Jefe/jefa de hogar,Mujer,41,Viudo(a),Pase,Pase,Desayunos Escolares en Instituciones Educactivas de Inicial,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,2.0,2.0,Castellano,Primaria completa,0.0,6.0,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,61501431792547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
